N, x, y 
13806, 3.8059999999923484, -6.0116896299582
13807, 3.806999999992348, -6.020064700827325
13808, 3.8079999999923473, -6.028435783028094
13809, 3.8089999999923467, -6.036802867755645
13810, 3.809999999992346, -6.045165946206377
13811, 3.8109999999923456, -6.05352500957797
13812, 3.811999999992345, -6.061880049069372
13813, 3.8129999999923445, -6.070231055880819
13814, 3.813999999992344, -6.0785780212138425
13815, 3.8149999999923434, -6.086920936271281
13816, 3.815999999992343, -6.095259792257277
13817, 3.8169999999923423, -6.103594580377295
13818, 3.8179999999923417, -6.111925291838118
13819, 3.818999999992341, -6.120251917847865
13820, 3.8199999999923406, -6.1285744496160035
13821, 3.82099999999234, -6.136892878353344
13822, 3.8219999999923395, -6.145207195272046
13823, 3.822999999992339, -6.153517391585647
13824, 3.8239999999923384, -6.161823458509046
13825, 3.824999999992338, -6.170125387258522
13826, 3.8259999999923373, -6.178423169051749
13827, 3.8269999999923368, -6.186716795107788
13828, 3.827999999992336, -6.195006256647111
13829, 3.8289999999923356, -6.203291544891594
13830, 3.829999999992335, -6.211572651064529
13831, 3.8309999999923345, -6.219849566390646
13832, 3.831999999992334, -6.228122282096096
13833, 3.8329999999923334, -6.236390789408481
13834, 3.833999999992333, -6.244655079556846
13835, 3.8349999999923323, -6.252915143771698
13836, 3.8359999999923318, -6.261170973285006
13837, 3.836999999992331, -6.2694225593302155
13838, 3.8379999999923307, -6.277669893142247
13839, 3.83899999999233, -6.2859129659575155
13840, 3.8399999999923295, -6.294151769013921
13841, 3.840999999992329, -6.302386293550886
13842, 3.8419999999923284, -6.310616530809333
13843, 3.842999999992328, -6.318842472031699
13844, 3.8439999999923273, -6.327064108461954
13845, 3.8449999999923268, -6.335281431345613
13846, 3.8459999999923262, -6.343494431929714
13847, 3.8469999999923257, -6.351703101462859
13848, 3.847999999992325, -6.359907431195211
13849, 3.8489999999923246, -6.368107412378486
13850, 3.849999999992324, -6.376303036265981
13851, 3.8509999999923235, -6.384494294112586
13852, 3.851999999992323, -6.392681177174756
13853, 3.8529999999923223, -6.400863676710571
13854, 3.853999999992322, -6.409041783979689
13855, 3.8549999999923212, -6.417215490243399
13856, 3.8559999999923207, -6.425384786764614
13857, 3.85699999999232, -6.433549664807856
13858, 3.8579999999923196, -6.4417101156393
13859, 3.858999999992319, -6.449866130526761
13860, 3.8599999999923185, -6.458017700739703
13861, 3.860999999992318, -6.466164817549254
13862, 3.8619999999923174, -6.474307472228205
13863, 3.862999999992317, -6.482445656051028
13864, 3.8639999999923162, -6.490579360293872
13865, 3.8649999999923157, -6.49870857623458
13866, 3.865999999992315, -6.506833295152695
13867, 3.8669999999923146, -6.5149535083294605
13868, 3.867999999992314, -6.523069207047853
13869, 3.8689999999923135, -6.5311803825925425
13870, 3.869999999992313, -6.539287026249951
13871, 3.8709999999923124, -6.54738912930823
13872, 3.871999999992312, -6.55548668305728
13873, 3.8729999999923113, -6.563579678788749
13874, 3.8739999999923107, -6.571668107796053
13875, 3.87499999999231, -6.579751961374376
13876, 3.8759999999923096, -6.587831230820674
13877, 3.876999999992309, -6.595905907433696
13878, 3.8779999999923085, -6.603975982513974
13879, 3.878999999992308, -6.612041447363849
13880, 3.8799999999923074, -6.620102293287466
13881, 3.880999999992307, -6.628158511590786
13882, 3.8819999999923063, -6.636210093581592
13883, 3.8829999999923057, -6.644257030569508
13884, 3.883999999992305, -6.6522993138659805
13885, 3.8849999999923046, -6.660336934784327
13886, 3.885999999992304, -6.668369884639697
13887, 3.8869999999923035, -6.676398154749124
13888, 3.887999999992303, -6.684421736431486
13889, 3.8889999999923024, -6.692440621007569
13890, 3.889999999992302, -6.700454799800026
13891, 3.8909999999923013, -6.708464264133411
13892, 3.8919999999923007, -6.71646900533418
13893, 3.8929999999923, -6.7244690147307
13894, 3.8939999999922996, -6.732464283653255
13895, 3.894999999992299, -6.740454803434052
13896, 3.8959999999922985, -6.748440565407234
13897, 3.896999999992298, -6.7564215609088905
13898, 3.8979999999922974, -6.764397781277054
13899, 3.898999999992297, -6.77236921785171
13900, 3.8999999999922963, -6.780335861974822
13901, 3.9009999999922957, -6.788297704990314
13902, 3.901999999992295, -6.796254738244102
13903, 3.9029999999922946, -6.804206953084077
13904, 3.903999999992294, -6.812154340860134
13905, 3.9049999999922935, -6.820096892924181
13906, 3.905999999992293, -6.828034600630119
13907, 3.9069999999922924, -6.835967455333889
13908, 3.907999999992292, -6.843895448393436
13909, 3.9089999999922913, -6.851818571168774
13910, 3.9099999999922908, -6.859736815021924
13911, 3.91099999999229, -6.867650171316986
13912, 3.9119999999922896, -6.875558631420109
13913, 3.912999999992289, -6.883462186699499
13914, 3.9139999999922885, -6.891360828525457
13915, 3.914999999992288, -6.8992545482703544
13916, 3.9159999999922874, -6.907143337308655
13917, 3.916999999992287, -6.915027187016925
13918, 3.9179999999922863, -6.922906088773833
13919, 3.9189999999922858, -6.9307800339601595
13920, 3.919999999992285, -6.938649013958816
13921, 3.9209999999922847, -6.9465130201548355
13922, 3.921999999992284, -6.954372043935391
13923, 3.9229999999922835, -6.962226076689808
13924, 3.923999999992283, -6.970075109809558
13925, 3.9249999999922824, -6.977919134688274
13926, 3.925999999992282, -6.98575814272176
13927, 3.9269999999922813, -6.993592125308003
13928, 3.9279999999922808, -7.001421073847168
13929, 3.9289999999922802, -7.009244979741615
13930, 3.9299999999922797, -7.0170638343959
13931, 3.930999999992279, -7.024877629216802
13932, 3.9319999999922786, -7.0326863556133015
13933, 3.932999999992278, -7.040490004996616
13934, 3.9339999999922775, -7.048288568780179
13935, 3.934999999992277, -7.056082038379679
13936, 3.9359999999922763, -7.063870405213054
13937, 3.936999999992276, -7.071653660700484
13938, 3.9379999999922752, -7.07943179626442
13939, 3.9389999999922747, -7.087204803329596
13940, 3.939999999992274, -7.094972673323008
13941, 3.9409999999922736, -7.102735397673946
13942, 3.941999999992273, -7.1104929678139985
13943, 3.9429999999922725, -7.118245375177056
13944, 3.943999999992272, -7.125992611199321
13945, 3.9449999999922714, -7.133734667319314
13946, 3.945999999992271, -7.141471534977876
13947, 3.9469999999922702, -7.1492032056182016
13948, 3.9479999999922697, -7.1569296706858045
13949, 3.948999999992269, -7.164650921628565
13950, 3.9499999999922686, -7.172366949896721
13951, 3.950999999992268, -7.180077746942865
13952, 3.9519999999922675, -7.187783304221977
13953, 3.952999999992267, -7.195483613191419
13954, 3.9539999999922664, -7.203178665310932
13955, 3.954999999992266, -7.210868452042664
13956, 3.9559999999922653, -7.218552964851167
13957, 3.9569999999922647, -7.226232195203407
13958, 3.957999999992264, -7.233906134568771
13959, 3.9589999999922636, -7.24157477441908
13960, 3.959999999992263, -7.249238106228584
13961, 3.9609999999922625, -7.256896121473982
13962, 3.961999999992262, -7.26454881163443
13963, 3.9629999999922614, -7.2721961681915435
13964, 3.963999999992261, -7.279838182629403
13965, 3.9649999999922603, -7.287474846434574
13966, 3.9659999999922597, -7.295106151096101
13967, 3.966999999992259, -7.302732088105515
13968, 3.9679999999922586, -7.310352648956866
13969, 3.968999999992258, -7.317967825146698
13970, 3.9699999999922575, -7.325577608174079
13971, 3.970999999992257, -7.3331819895405905
13972, 3.9719999999922564, -7.340780960750359
13973, 3.972999999992256, -7.348374513310046
13974, 3.9739999999922553, -7.355962638728864
13975, 3.9749999999922547, -7.36354532851857
13976, 3.975999999992254, -7.3711225741935085
13977, 3.9769999999922536, -7.378694367270567
13978, 3.977999999992253, -7.386260699269238
13979, 3.9789999999922525, -7.39382156171159
13980, 3.979999999992252, -7.40137694612228
13981, 3.9809999999922514, -7.408926844028588
13982, 3.981999999992251, -7.416471246960387
13983, 3.9829999999922503, -7.424010146450177
13984, 3.9839999999922497, -7.431543534033089
13985, 3.984999999992249, -7.439071401246881
13986, 3.9859999999922486, -7.44659373963196
13987, 3.986999999992248, -7.454110540731388
13988, 3.9879999999922475, -7.461621796090872
13989, 3.988999999992247, -7.4691274972588015
13990, 3.9899999999922464, -7.476627635786227
13991, 3.990999999992246, -7.484122203226889
13992, 3.9919999999922453, -7.4916111911372205
13993, 3.9929999999922448, -7.4990945910763545
13994, 3.993999999992244, -7.506572394606123
13995, 3.9949999999922436, -7.514044593291074
13996, 3.995999999992243, -7.521511178698481
13997, 3.9969999999922425, -7.528972142398341
13998, 3.997999999992242, -7.536427475963406
13999, 3.9989999999922414, -7.543877170969151
14000, 3.999999999992241, -7.551321218993828
14001, 4.00099999999224, -7.558759611618427
14002, 4.00199999999224, -7.566192340426736
14003, 4.002999999992239, -7.57361939700529
14004, 4.003999999992239, -7.581040772943431
14005, 4.004999999992238, -7.588456459833286
14006, 4.0059999999922375, -7.595866449269794
14007, 4.006999999992237, -7.603270732850683
14008, 4.007999999992236, -7.6106693021765155
14009, 4.008999999992236, -7.6180621488506794
14010, 4.009999999992235, -7.625449264479389
14011, 4.010999999992235, -7.6328306406716955
14012, 4.011999999992234, -7.640206269039512
14013, 4.012999999992234, -7.647576141197603
14014, 4.013999999992233, -7.654940248763585
14015, 4.014999999992233, -7.662298583357976
14016, 4.015999999992232, -7.669651136604138
14017, 4.0169999999922315, -7.676997900128361
14018, 4.017999999992231, -7.6843388655598055
14019, 4.01899999999223, -7.691674024530539
14020, 4.01999999999223, -7.699003368675547
14021, 4.020999999992229, -7.706326889632738
14022, 4.021999999992229, -7.713644579042941
14023, 4.022999999992228, -7.720956428549932
14024, 4.023999999992228, -7.7282624298004166
14025, 4.024999999992227, -7.735562574444064
14026, 4.0259999999922265, -7.742856854133499
14027, 4.026999999992226, -7.750145260524313
14028, 4.027999999992225, -7.757427785275081
14029, 4.028999999992225, -7.764704420047357
14030, 4.029999999992224, -7.771975156505681
14031, 4.030999999992224, -7.779239986317598
14032, 4.031999999992223, -7.786498901153669
14033, 4.032999999992223, -7.793751892687457
14034, 4.033999999992222, -7.800998952595547
14035, 4.0349999999922215, -7.808240072557564
14036, 4.035999999992221, -7.815475244256183
14037, 4.03699999999222, -7.8227044593771025
14038, 4.03799999999222, -7.829927709609091
14039, 4.038999999992219, -7.837144986643981
14040, 4.039999999992219, -7.8443562821766655
14041, 4.040999999992218, -7.851561587905121
14042, 4.041999999992218, -7.85876089553042
14043, 4.042999999992217, -7.865954196756723
14044, 4.0439999999922165, -7.873141483291288
14045, 4.044999999992216, -7.880322746844491
14046, 4.045999999992215, -7.887497979129821
14047, 4.046999999992215, -7.894667171863911
14048, 4.047999999992214, -7.9018303167665
14049, 4.048999999992214, -7.90898740556049
14050, 4.049999999992213, -7.916138429971932
14051, 4.050999999992213, -7.923283381730025
14052, 4.051999999992212, -7.930422252567141
14053, 4.0529999999922115, -7.9375550342188275
14054, 4.053999999992211, -7.94468171842382
14055, 4.05499999999221, -7.951802296924025
14056, 4.05599999999221, -7.958916761464563
14057, 4.056999999992209, -7.966025103793763
14058, 4.057999999992209, -7.973127315663156
14059, 4.058999999992208, -7.980223388827498
14060, 4.059999999992208, -7.987313315044782
14061, 4.060999999992207, -7.994397086076225
14062, 4.0619999999922065, -8.001474693686314
14063, 4.062999999992206, -8.00854612964276
14064, 4.063999999992205, -8.015611385716555
14065, 4.064999999992205, -8.022670453681961
14066, 4.065999999992204, -8.029723325316503
14067, 4.066999999992204, -8.036769992401
14068, 4.067999999992203, -8.043810446719569
14069, 4.068999999992203, -8.05084468005962
14070, 4.069999999992202, -8.057872684211887
14071, 4.0709999999922015, -8.064894450970396
14072, 4.071999999992201, -8.071909972132513
14073, 4.0729999999922, -8.07891923949895
14074, 4.0739999999922, -8.085922244873727
14075, 4.074999999992199, -8.092918980064246
14076, 4.075999999992199, -8.099909436881246
14077, 4.076999999992198, -8.10689360713884
14078, 4.077999999992198, -8.113871482654506
14079, 4.078999999992197, -8.120843055249107
14080, 4.0799999999921965, -8.127808316746899
14081, 4.080999999992196, -8.134767258975524
14082, 4.081999999992195, -8.141719873766041
14083, 4.082999999992195, -8.148666152952904
14084, 4.083999999992194, -8.155606088374013
14085, 4.084999999992194, -8.162539671870666
14086, 4.085999999992193, -8.16946689528762
14087, 4.086999999992193, -8.176387750473072
14088, 4.087999999992192, -8.18330222927866
14089, 4.0889999999921915, -8.190210323559498
14090, 4.089999999992191, -8.197112025174153
14091, 4.09099999999219, -8.204007325984673
14092, 4.09199999999219, -8.210896217856591
14093, 4.092999999992189, -8.217778692658943
14094, 4.093999999992189, -8.22465474226424
14095, 4.094999999992188, -8.231524358548521
14096, 4.095999999992188, -8.238387533391332
14097, 4.096999999992187, -8.245244258675749
14098, 4.097999999992187, -8.252094526288367
14099, 4.098999999992186, -8.258938328119328
14100, 4.0999999999921855, -8.265775656062331
14101, 4.100999999992185, -8.272606502014613
14102, 4.101999999992184, -8.279430857876978
14103, 4.102999999992184, -8.286248715553812
14104, 4.103999999992183, -8.293060066953071
14105, 4.104999999992183, -8.299864903986297
14106, 4.105999999992182, -8.306663218568634
14107, 4.106999999992182, -8.313455002618818
14108, 4.107999999992181, -8.320240248059209
14109, 4.1089999999921805, -8.327018946815777
14110, 4.10999999999218, -8.333791090818119
14111, 4.110999999992179, -8.340556671999465
14112, 4.111999999992179, -8.347315682296696
14113, 4.112999999992178, -8.354068113650337
14114, 4.113999999992178, -8.360813958004567
14115, 4.114999999992177, -8.367553207307243
14116, 4.115999999992177, -8.374285853509889
14117, 4.116999999992176, -8.381011888567713
14118, 4.1179999999921755, -8.387731304439606
14119, 4.118999999992175, -8.394444093088161
14120, 4.119999999992174, -8.40115024647969
14121, 4.120999999992174, -8.407849756584204
14122, 4.121999999992173, -8.414542615375437
14123, 4.122999999992173, -8.421228814830856
14124, 4.123999999992172, -8.427908346931664
14125, 4.124999999992172, -8.434581203662807
14126, 4.125999999992171, -8.441247377013001
14127, 4.1269999999921705, -8.4479068589747
14128, 4.12799999999217, -8.454559641544135
14129, 4.128999999992169, -8.461205716721329
14130, 4.129999999992169, -8.467845076510065
14131, 4.130999999992168, -8.474477712917944
14132, 4.131999999992168, -8.481103617956357
14133, 4.132999999992167, -8.487722783640491
14134, 4.133999999992167, -8.494335201989374
14135, 4.134999999992166, -8.500940865025843
14136, 4.1359999999921655, -8.507539764776572
14137, 4.136999999992165, -8.514131893272078
14138, 4.137999999992164, -8.520717242546723
14139, 4.138999999992164, -8.527295804638724
14140, 4.139999999992163, -8.533867571590172
14141, 4.140999999992163, -8.540432535447023
14142, 4.141999999992162, -8.54699068825911
14143, 4.142999999992162, -8.553542022080157
14144, 4.143999999992161, -8.560086528967794
14145, 4.1449999999921605, -8.566624200983542
14146, 4.14599999999216, -8.573155030192837
14147, 4.146999999992159, -8.579679008665039
14148, 4.147999999992159, -8.58619612847343
14149, 4.148999999992158, -8.592706381695237
14150, 4.149999999992158, -8.599209760411625
14151, 4.150999999992157, -8.605706256707704
14152, 4.151999999992157, -8.612195862672555
14153, 4.152999999992156, -8.618678570399215
14154, 4.1539999999921555, -8.625154371984719
14155, 4.154999999992155, -8.631623259530048
14156, 4.155999999992154, -8.638085225140212
14157, 4.156999999992154, -8.644540260924195
14158, 4.157999999992153, -8.650988358994999
14159, 4.158999999992153, -8.657429511469635
14160, 4.159999999992152, -8.663863710469146
14161, 4.160999999992152, -8.670290948118595
14162, 4.161999999992151, -8.676711216547096
14163, 4.1629999999921505, -8.68312450788779
14164, 4.16399999999215, -8.689530814277887
14165, 4.164999999992149, -8.695930127858665
14166, 4.165999999992149, -8.702322440775465
14167, 4.166999999992148, -8.708707745177694
14168, 4.167999999992148, -8.715086033218874
14169, 4.168999999992147, -8.721457297056588
14170, 4.169999999992147, -8.727821528852541
14171, 4.170999999992146, -8.734178720772544
14172, 4.1719999999921455, -8.740528864986528
14173, 4.172999999992145, -8.746871953668544
14174, 4.173999999992144, -8.753207978996782
14175, 4.174999999992144, -8.759536933153571
14176, 4.175999999992143, -8.765858808325385
14177, 4.176999999992143, -8.772173596702865
14178, 4.177999999992142, -8.778481290480805
14179, 4.178999999992142, -8.784781881858187
14180, 4.179999999992141, -8.791075363038162
14181, 4.180999999992141, -8.797361726228072
14182, 4.18199999999214, -8.803640963639468
14183, 4.1829999999921395, -8.809913067488079
14184, 4.183999999992139, -8.816178029993875
14185, 4.184999999992138, -8.822435843381031
14186, 4.185999999992138, -8.828686499877948
14187, 4.186999999992137, -8.834929991717276
14188, 4.187999999992137, -8.841166311135899
14189, 4.188999999992136, -8.847395450374965
14190, 4.189999999992136, -8.853617401679857
14191, 4.190999999992135, -8.859832157300257
14192, 4.1919999999921345, -8.866039709490101
14193, 4.192999999992134, -8.872240050507616
14194, 4.193999999992133, -8.878433172615319
14195, 4.194999999992133, -8.884619068080031
14196, 4.195999999992132, -8.890797729172872
14197, 4.196999999992132, -8.896969148169289
14198, 4.197999999992131, -8.903133317349031
14199, 4.198999999992131, -8.909290228996207
14200, 4.19999999999213, -8.915439875399251
14201, 4.2009999999921295, -8.921582248850928
14202, 4.201999999992129, -8.927717341648387
14203, 4.202999999992128, -8.93384514609311
14204, 4.203999999992128, -8.93996565449098
14205, 4.204999999992127, -8.946078859152236
14206, 4.205999999992127, -8.952184752391501
14207, 4.206999999992126, -8.95828332652781
14208, 4.207999999992126, -8.964374573884598
14209, 4.208999999992125, -8.970458486789688
14210, 4.2099999999921245, -8.976535057575338
14211, 4.210999999992124, -8.98260427857824
14212, 4.211999999992123, -8.988666142139493
14213, 4.212999999992123, -8.994720640604662
14214, 4.213999999992122, -9.000767766323749
14215, 4.214999999992122, -9.006807511651218
14216, 4.215999999992121, -9.012839868945992
14217, 4.216999999992121, -9.01886483057147
14218, 4.21799999999212, -9.024882388895533
14219, 4.2189999999921195, -9.03089253629056
14220, 4.219999999992119, -9.0368952651334
14221, 4.220999999992118, -9.042890567805435
14222, 4.221999999992118, -9.048878436692533
14223, 4.222999999992117, -9.054858864185112
14224, 4.223999999992117, -9.060831842678091
14225, 4.224999999992116, -9.06679736457094
14226, 4.225999999992116, -9.072755422267663
14227, 4.226999999992115, -9.078706008176827
14228, 4.2279999999921145, -9.084649114711544
14229, 4.228999999992114, -9.090584734289513
14230, 4.229999999992113, -9.096512859332982
14231, 4.230999999992113, -9.102433482268804
14232, 4.231999999992112, -9.108346595528412
14233, 4.232999999992112, -9.114252191547841
14234, 4.233999999992111, -9.120150262767739
14235, 4.234999999992111, -9.126040801633346
14236, 4.23599999999211, -9.13192380059455
14237, 4.2369999999921095, -9.137799252105866
14238, 4.237999999992109, -9.143667148626418
14239, 4.238999999992108, -9.149527482620014
14240, 4.239999999992108, -9.155380246555099
14241, 4.240999999992107, -9.161225432904768
14242, 4.241999999992107, -9.167063034146807
14243, 4.242999999992106, -9.172893042763668
14244, 4.243999999992106, -9.178715451242473
14245, 4.244999999992105, -9.18453025207508
14246, 4.2459999999921045, -9.190337437757996
14247, 4.246999999992104, -9.196137000792472
14248, 4.247999999992103, -9.201928933684465
14249, 4.248999999992103, -9.207713228944646
14250, 4.249999999992102, -9.213489879088442
14251, 4.250999999992102, -9.219258876635992
14252, 4.251999999992101, -9.225020214112206
14253, 4.252999999992101, -9.23077388404673
14254, 4.2539999999921, -9.236519878973988
14255, 4.2549999999920995, -9.242258191433175
14256, 4.255999999992099, -9.247988813968256
14257, 4.256999999992098, -9.253711739127974
14258, 4.257999999992098, -9.259426959465907
14259, 4.258999999992097, -9.265134467540385
14260, 4.259999999992097, -9.270834255914583
14261, 4.260999999992096, -9.276526317156474
14262, 4.261999999992096, -9.282210643838877
14263, 4.262999999992095, -9.28788722853943
14264, 4.263999999992095, -9.293556063840617
14265, 4.264999999992094, -9.29921714232977
14266, 4.2659999999920934, -9.304870456599073
14267, 4.266999999992093, -9.31051599924559
14268, 4.267999999992092, -9.31615376287124
14269, 4.268999999992092, -9.321783740082845
14270, 4.269999999992091, -9.327405923492098
14271, 4.270999999992091, -9.333020305715584
14272, 4.27199999999209, -9.338626879374813
14273, 4.27299999999209, -9.344225637096187
14274, 4.273999999992089, -9.349816571511044
14275, 4.2749999999920885, -9.355399675255633
14276, 4.275999999992088, -9.360974940971158
14277, 4.276999999992087, -9.366542361303743
14278, 4.277999999992087, -9.37210192890448
14279, 4.278999999992086, -9.377653636429416
14280, 4.279999999992086, -9.383197476539566
14281, 4.280999999992085, -9.388733441900916
14282, 4.281999999992085, -9.394261525184433
14283, 4.282999999992084, -9.39978171906608
14284, 4.2839999999920835, -9.405294016226811
14285, 4.284999999992083, -9.410798409352594
14286, 4.285999999992082, -9.4162948911344
14287, 4.286999999992082, -9.421783454268235
14288, 4.287999999992081, -9.42726409145512
14289, 4.288999999992081, -9.432736795401114
14290, 4.28999999999208, -9.438201558817337
14291, 4.29099999999208, -9.443658374419936
14292, 4.291999999992079, -9.449107234930146
14293, 4.2929999999920785, -9.45454813307424
14294, 4.293999999992078, -9.459981061583594
14295, 4.294999999992077, -9.465406013194652
14296, 4.295999999992077, -9.470822980648963
14297, 4.296999999992076, -9.47623195669315
14298, 4.297999999992076, -9.481632934078965
14299, 4.298999999992075, -9.48702590556327
14300, 4.299999999992075, -9.492410863908038
14301, 4.300999999992074, -9.49778780188039
14302, 4.3019999999920735, -9.50315671225258
14303, 4.302999999992073, -9.508517587801988
14304, 4.303999999992072, -9.513870421311184
14305, 4.304999999992072, -9.519215205567862
14306, 4.305999999992071, -9.52455193336491
14307, 4.306999999992071, -9.52988059750039
14308, 4.30799999999207, -9.535201190777528
14309, 4.30899999999207, -9.54051370600477
14310, 4.309999999992069, -9.54581813599574
14311, 4.3109999999920685, -9.55111447356929
14312, 4.311999999992068, -9.556402711549469
14313, 4.312999999992067, -9.561682842765562
14314, 4.313999999992067, -9.566954860052073
14315, 4.314999999992066, -9.572218756248756
14316, 4.315999999992066, -9.577474524200609
14317, 4.316999999992065, -9.582722156757885
14318, 4.317999999992065, -9.58796164677609
14319, 4.318999999992064, -9.593192987116016
14320, 4.3199999999920635, -9.598416170643716
14321, 4.320999999992063, -9.603631190230539
14322, 4.321999999992062, -9.608838038753127
14323, 4.322999999992062, -9.614036709093416
14324, 4.323999999992061, -9.619227194138647
14325, 4.324999999992061, -9.624409486781392
14326, 4.32599999999206, -9.629583579919547
14327, 4.32699999999206, -9.634749466456315
14328, 4.327999999992059, -9.639907139300274
14329, 4.3289999999920585, -9.645056591365313
14330, 4.329999999992058, -9.650197815570705
14331, 4.330999999992057, -9.65533080484107
14332, 4.331999999992057, -9.660455552106406
14333, 4.332999999992056, -9.665572050302087
14334, 4.333999999992056, -9.670680292368862
14335, 4.334999999992055, -9.675780271252894
14336, 4.335999999992055, -9.680871979905726
14337, 4.336999999992054, -9.685955411284324
14338, 4.3379999999920535, -9.691030558351077
14339, 4.338999999992053, -9.69609741407378
14340, 4.339999999992052, -9.701155971425662
14341, 4.340999999992052, -9.70620622338541
14342, 4.341999999992051, -9.711248162937137
14343, 4.342999999992051, -9.71628178307043
14344, 4.34399999999205, -9.721307076780326
14345, 4.34499999999205, -9.72632403706733
14346, 4.345999999992049, -9.731332656937441
14347, 4.346999999992049, -9.736332929402135
14348, 4.347999999992048, -9.74132484747837
14349, 4.3489999999920474, -9.746308404188635
14350, 4.349999999992047, -9.751283592560894
14351, 4.350999999992046, -9.756250405628652
14352, 4.351999999992046, -9.761208836430928
14353, 4.352999999992045, -9.76615887801227
14354, 4.353999999992045, -9.771100523422787
14355, 4.354999999992044, -9.776033765718102
14356, 4.355999999992044, -9.780958597959422
14357, 4.356999999992043, -9.785875013213499
14358, 4.3579999999920425, -9.790783004552674
14359, 4.358999999992042, -9.795682565054845
14360, 4.359999999992041, -9.800573687803505
14361, 4.360999999992041, -9.80545636588775
14362, 4.36199999999204, -9.81033059240225
14363, 4.36299999999204, -9.815196360447333
14364, 4.363999999992039, -9.820053663128881
14365, 4.364999999992039, -9.824902493558458
14366, 4.365999999992038, -9.829742844853214
14367, 4.3669999999920375, -9.83457471013598
14368, 4.367999999992037, -9.839398082535196
14369, 4.368999999992036, -9.844212955184979
14370, 4.369999999992036, -9.849019321225102
14371, 4.370999999992035, -9.853817173801017
14372, 4.371999999992035, -9.858606506063847
14373, 4.372999999992034, -9.863387311170388
14374, 4.373999999992034, -9.868159582283152
14375, 4.374999999992033, -9.872923312570343
14376, 4.3759999999920325, -9.87767849520586
14377, 4.376999999992032, -9.882425123369343
14378, 4.377999999992031, -9.887163190246135
14379, 4.378999999992031, -9.89189268902732
14380, 4.37999999999203, -9.896613612909716
14381, 4.38099999999203, -9.9013259550959
14382, 4.381999999992029, -9.906029708794184
14383, 4.382999999992029, -9.910724867218661
14384, 4.383999999992028, -9.915411423589168
14385, 4.3849999999920275, -9.920089371131356
14386, 4.385999999992027, -9.924758703076625
14387, 4.386999999992026, -9.929419412662194
14388, 4.387999999992026, -9.934071493131068
14389, 4.388999999992025, -9.938714937732053
14390, 4.389999999992025, -9.94334973971979
14391, 4.390999999992024, -9.94797589235473
14392, 4.391999999992024, -9.952593388903157
14393, 4.392999999992023, -9.95720222263719
14394, 4.3939999999920225, -9.961802386834806
14395, 4.394999999992022, -9.966393874779815
14396, 4.395999999992021, -9.970976679761904
14397, 4.396999999992021, -9.97555079507663
14398, 4.39799999999202, -9.98011621402541
14399, 4.39899999999202, -9.984672929915554
14400, 4.399999999992019, -9.98922093606027
14401, 4.400999999992019, -9.993760225778658
14402, 4.401999999992018, -9.998290792395723
14403, 4.4029999999920175, -10.002812629242388
14404, 4.403999999992017, -10.0073257296555
14405, 4.404999999992016, -10.011830086977815
14406, 4.405999999992016, -10.01632569455806
14407, 4.406999999992015, -10.020812545750884
14408, 4.407999999992015, -10.025290633916883
14409, 4.408999999992014, -10.029759952422634
14410, 4.409999999992014, -10.034220494640662
14411, 4.410999999992013, -10.038672253949475
14412, 4.4119999999920125, -10.043115223733562
14413, 4.412999999992012, -10.047549397383404
14414, 4.413999999992011, -10.05197476829548
14415, 4.414999999992011, -10.05639132987226
14416, 4.41599999999201, -10.06079907552225
14417, 4.41699999999201, -10.065197998659958
14418, 4.417999999992009, -10.069588092705922
14419, 4.418999999992009, -10.073969351086726
14420, 4.419999999992008, -10.078341767234985
14421, 4.4209999999920075, -10.082705334589372
14422, 4.421999999992007, -10.087060046594614
14423, 4.422999999992006, -10.091405896701504
14424, 4.423999999992006, -10.095742878366902
14425, 4.424999999992005, -10.100070985053755
14426, 4.425999999992005, -10.104390210231104
14427, 4.426999999992004, -10.108700547374081
14428, 4.427999999992004, -10.113001989963905
14429, 4.428999999992003, -10.11729453148794
14430, 4.429999999992003, -10.12157816543962
14431, 4.430999999992002, -10.125852885318558
14432, 4.4319999999920014, -10.13011868463046
14433, 4.432999999992001, -10.13437555688719
14434, 4.433999999992, -10.13862349560676
14435, 4.434999999992, -10.142862494313338
14436, 4.435999999991999, -10.147092546537243
14437, 4.436999999991999, -10.151313645814971
14438, 4.437999999991998, -10.155525785689221
14439, 4.438999999991998, -10.159728959708831
14440, 4.439999999991997, -10.163923161428873
14441, 4.4409999999919965, -10.168108384410594
14442, 4.441999999991996, -10.172284622221467
14443, 4.442999999991995, -10.176451868435171
14444, 4.443999999991995, -10.180610116631605
14445, 4.444999999991994, -10.184759360396905
14446, 4.445999999991994, -10.188899593323459
14447, 4.446999999991993, -10.193030809009858
14448, 4.447999999991993, -10.197153001061
14449, 4.448999999991992, -10.201266163088006
14450, 4.4499999999919915, -10.205370288708284
14451, 4.450999999991991, -10.209465371545496
14452, 4.45199999999199, -10.213551405229623
14453, 4.45299999999199, -10.217628383396894
14454, 4.453999999991989, -10.221696299689869
14455, 4.454999999991989, -10.225755147757399
14456, 4.455999999991988, -10.229804921254654
14457, 4.456999999991988, -10.233845613843119
14458, 4.457999999991987, -10.237877219190606
14459, 4.4589999999919865, -10.241899730971268
14460, 4.459999999991986, -10.245913142865597
14461, 4.460999999991985, -10.249917448560446
14462, 4.461999999991985, -10.253912641749004
